,relativeAltitude,latitude,longitude,speed,smoothedAltitude,run_start,run_time,activity_time,state,n_runs,top_speed_run,top_speed_total,avg_speed_run,max_altitude_run,max_altitude_total,ascent_run,ascent_total,descent_run,descent_total,distance_run,distance_total
107,-4.56375,46.0991801,7.2695564,1.4331018924713137,-4.29973865243215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,-4.5522265625,46.0991837,7.2695741,1.3774751424789429,-4.203270459205339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,-4.3530078125,46.0991898,7.2695919,1.368624210357666,-4.658440001060544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,-4.907900390625,46.0991977,7.2696104,1.3809903860092163,-4.930413594103532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,-4.837998046875,46.0992033,7.2696233,1.4032930135726929,-5.047288647129552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,-4.66111328125,46.0992081,7.2696399,1.4404677152633667,-5.235376687994937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,-5.283828125,46.09921,7.26966,1.5031319856643677,-5.3854920814479925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,-5.998486328125,46.0992109,7.26968675,1.9776374101638794,-5.68958957861994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,-9.36677734375,46.0992109,7.2697328,2.4634602069854736,-5.9819551841770675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,-4.247236328125,46.0992122,7.2697627,3.003098726272583,-6.404753685308293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,-6.087080078125,46.09921355,7.26979855,3.634898066520691,-7.126511223840536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,-8.180810546875,46.0992172,7.269858,2.163646936416626,-7.9637515554299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,-8.3462109375,46.09919706666667,7.269932566666667,4.917108535766602,-8.93341151725118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,-10.23251953125,46.0991738,7.2700426,6.410438060760498,-10.36019130019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,-10.954443359375,46.0991724,7.2701328,6.606770038604736,-11.784835177460472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,-13.860126953125,46.0991524,7.2702288,7.679949760437012,-13.329924773755728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,-16.131943359375,46.0991547,7.2703409,8.107569694519043,-15.376513548147706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,-16.3369140625,46.0991516,7.2704388,7.87012243270874,-16.8873580316743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,-19.089482421875,46.0991435,7.2705256,6.842182636260986,-18.205046000070798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,-21.73865234375,46.0991046,7.2705945,6.8736419677734375,-19.926746606334948,126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
127,-19.8913671875,46.0990753,7.2706723,6.309579849243164,-21.32973077806855,126,1,0,1,0,6.309579849243164,0,3.154789924621582,0,0,0,0,-2.649169921875,0,6.861485329265817,0
128,-22.219736328125,46.099048,7.2707343,5.501058578491211,-22.487060343608718,126,2,0,1,0,6.309579849243164,0,3.936879475911458,0,0,1.8472851562500026,0,-2.649169921875,0,13.70235263880136,0
